"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"PTPRH_11988.24","~ CRP",0.721231246003388,0.0349354695149088,0.854582730277138,0.141925466540731,0.0682458878131416
"EMC1_11989.35","~ CRP",0.0263491269841103,0.390922240710255,0.0326781564295659,1.57923376953168,1.48574245260018
"ZO1_12001.7","~ CRP",0.458667879815411,0.139726333048401,0.461476624598891,0.338501672136067,0.335850292611681
"CD7_12008.3","~ CRP + Methotrexate",0.56067984552315,-0.048281232916406,0.799991559387882,0.251285054986576,0.0969145951713128
"PTPS_12014.19","~ CRP",0.544726087964088,-0.0576323987538941,0.762267882418528,0.263821825043485,0.117892378514444
"CBL_12016.60","~ CRP",0.792256732568279,0.0126821671715905,0.946968595704414,0.101134061503608,0.023664423254835
"TPK1_12018.84","~ CRP",0.470125987569309,0.172229639519359,0.362778570596459,0.327785741268665,0.44035837471717
"PMGE_12020.39","~ CRP",0.622200524955194,0.0447213263419244,0.814474395770292,0.206069626809688,0.0891225638422211
"SMAD4_12022.12","~ CRP",0.873853959409531,0.188897542608427,0.317451490672218,0.0585611416471963,0.498322629247374
"Desmin_12030.82","~ CRP",0.84842592857651,0.185358255451713,0.326769298926115,0.0713860675651489,0.485758753649144
"BUB1_12033.3","~ CRP",0.958217289272781,0.139058850565685,0.463640848367691,0.0185359973601269,0.333818308171831
"CAP.1_12034.28","~ CRP",0.40642236066977,0.103916332888296,0.58474202244299,0.391022405920143,0.233035694499779
"HS71L_12041.33","~ CRP",0.583846787179877,-0.0387139839974868,0.839048291260327,0.233701105305757,0.0762130427179807
"TADBP_12046.51","~ CRP",0.13800091097623,0.202024698101828,0.28434742272396,0.860118046710038,0.546150703764319
"Myostatin_12077.32","~ CRP",0.587721777407572,0.201802203940923,0.284889376588356,0.230828216665707,0.545323745127236
"KS6A1_12329.21","~ CRP + Aspirin",0.507587468950581,-0.214261876951608,0.255555173748281,0.294489108076134,0.592515322270535
"EF2K_12332.7","~ CRP",0.388920745357833,-0.0289242409176626,0.879404341383866,0.410138890603792,0.0558113947153994
"RPIA_12333.87","~ CRP",0.261769288905779,-0.102124819855439,0.591267620809598,0.582081306758211,0.228215903325856
"cSHMT_12334.25","~ CRP",0.920258713397726,0.131716543255817,0.487796196698299,0.0360900617784584,0.311761590162881
"EGFLA_12338.27","~ CRP",0.910161648341572,-0.0226944044123199,0.905247100646566,0.0408814683951489,0.0432328574805327
"SYAC_12340.17","~ CRP",0.913977427326549,0.0453888088246397,0.811754141536011,0.0390645299867114,0.0905754869438484
"DUS6_12341.8","~ CRP + Methotrexate",0.87815879964815,-0.120396128485407,0.526258326004604,0.05642694243682,0.278801020069811
"CENB2_12343.14","~ CRP",0.385262204638655,-0.0135736537605697,0.943246533598972,0.414243594469984,0.0253747821424501
"APC10_12345.4","~ CRP",0.658538239996602,0.24229614122565,0.197035593688676,0.181419001359262,0.705455313197429
"CCM2_12347.29","~ CRP",0.3726374172441,0.266911437472185,0.15391661959207,0.428713538900964,0.812714483434069
"SYSM_12348.46","~ CRP",0.950754405601837,0.0609634000879965,0.748953371873065,0.021931653479741,0.12554521964177
"ETS2_12350.86","~ CRP",0.461228348382591,0.239430351579884,0.202549504728727,0.336084007605068,0.69346881441001
"STAT1_12351.25","~ CRP",0.992710303054724,0.0738680614204921,0.698067092328057,0.00317747067957286,0.156102834643935
"ARRD3_12352.70","~ CRP",0.204328565527203,0.204917122193594,0.277362067607773,0.689670913917648,0.556952933872211
"RRFM_12355.223","~ CRP",0.185851453296158,-0.259205697454438,0.166611078139138,0.730834038517492,0.778296125289713
"Sorcin_12356.65","~ CRP",0.486297517630829,-0.0800978979258348,0.673937814662496,0.31309794733905,0.171380174673691
"SNP29_12357.41","~ CRP",0.0141637991336001,0.0360440540666256,0.850019262396184,1.84882024089357,0.0705712325709028
"IGBP1_12358.6","~ CRP",0.814417733514561,-0.0209144511250791,0.912649364301427,0.0891527783721627,0.0396960443690726
"RRAS2_12361.102","~ CRP",0.588629181775576,0.190455001734763,0.313403920086535,0.230158211196737,0.503895575636084
"TRIB2_12363.70","~ CRP",0.277291361113029,-0.0987874074418629,0.603507700303834,0.557063660459585,0.219317184260701
"RUVB1_12365.108","~ CRP",0.351495757772575,-0.189565025091142,0.315712868853449,0.454079912143672,0.500707715357909
"CRGD_12366.16","~ CRP",0.278662085937649,-0.132161531577627,0.486314213567285,0.554922116281913,0.313083037066346
"MACOI_12367.52","~ CRP + Smoking",0.871262990291571,-0.281455113544947,0.131878016268231,0.059850733634376,0.879827594211932
"PCAF_12368.18","~ CRP",0.74802587344691,0.0315976858032933,0.868349874201746,0.126083380075531,0.0613052542939563
"Apo.F_12370.30","~ CRP",0.202308047145254,0.158210947930574,0.403710075143114,0.693986842086974,0.393930412035167
"Tropomyosin.alpha.3.chain_12372.50","~ CRP",0.919861438348415,-0.00756480147077328,0.968353031246524,0.0362775868856974,0.0139662836304955
"TRA2B_12373.73","~ CRP",0.444210171617099,-0.238736234651169,0.203900843041008,0.352411501108118,0.690580978599983
"PA1B3_12374.8","~ CRP + Methotrexate",0.989935856998334,0.107019691395351,0.573513629625305,0.00439294464907002,0.24145625657575
"p19.INK4d_12376.85","~ CRP",0.857816166416552,0.0418289022501582,0.826286232068024,0.0666057732993921,0.0828694835822937
"TPSN_12378.71","~ CRP",0.779139951560204,0.0171339563862928,0.928394286930844,0.108384525984381,0.0322675407301691
"CBR1_12381.26","~ CRP + Age + Prednisone",0.535663290692201,-0.0958949833500966,0.614201946017209,0.271108115053459,0.211688811886443
"DDX58_12382.2","~ CRP",0.204966726994682,-0.117031928636081,0.537963766023273,0.688316633848765,0.26924697479102
"CSN7B_12384.92","~ CRP",0.309919613137735,-0.0752030263859226,0.692871222138794,0.508750938739871,0.159347476371697
"CAN3_12385.4","~ CRP",0.129948506769311,0.363332964758023,0.048435260991092,0.886228706586781,1.31483835574577
"AMPB_12386.11","~ CRP",0.332184827604902,-0.205807098837214,0.275235156383241,0.478620207640035,0.560296093517623
"PDLI4_12387.7","~ CRP + Methotrexate",0.663889409662897,0.152186006059086,0.422072703447566,0.177904259145894,0.374612733904411
"ORC6_12389.4","~ CRP + Smoking",0.954567321739781,0.0291467350785677,0.878483469763511,0.0201934371717544,0.0562664061186395
"PDZD7_12391.27","~ CRP",0.150645617829797,0.378462567699569,0.0391826435087963,0.82204349711388,1.40690626710202
"ARL1_12392.30","~ CRP",0.555375957054106,0.0493991989319092,0.795456459484236,0.255412925350516,0.099383587133985
"CP054_12394.53","~ CRP + Methotrexate",0.592038010588537,-0.100122372407293,0.598598745501146,0.22765040939377,0.222864197657038
"SYDM_12395.86","~ CRP",0.937872084528122,0.122816776819613,0.517912728243228,0.0278563905887646,0.285743415612977
"HIBCH_12396.19","~ CRP",0.902813957839617,0.0850022251891411,0.655161647638244,0.0444017351881328,0.183651533571488
"PAX4_12398.15","~ CRP + Smoking",0.33251547740348,-0.0271442876304218,0.886776768681108,0.478188135039113,0.0521856928306179
"CCD50_12399.194","~ CRP",0.982217543072936,0.0106797197234446,0.955332925019012,0.00779231334050508,0.019845254278045
"UBE2T_12400.25","~ CRP",0.185682262265799,-0.237178775524833,0.206955507533467,0.731229581279152,0.68412301159438
"STALP_12401.3","~ CRP",0.746377853457752,0.0985649132809578,0.60432751960819,0.127041255467056,0.218727628584817
"RB39B_12403.30","~ CRP",0.484599195035803,0.160418290012575,0.397097607916251,0.314617311601317,0.401102729082935
"ARHI_12406.119","~ CRP",0.306401998467914,-0.0213594394468893,0.910798102502877,0.513708406399888,0.040577882836636
"RB22A_12408.333","~ CRP",0.79297610215428,-0.0549560577435589,0.773014216325598,0.100739900776866,0.111812518998898
"RAB7B_12409.90","~ CRP",0.829638066947309,0.119034376084227,0.530981564430722,0.081111329080597,0.274920557270693
"MAX_12411.60","~ CRP",0.925266048762721,-0.0266992993086116,0.888621347889757,0.0337333733188876,0.0512832576500025
"X14.3.3.protein.beta.alpha_12414.31","~ CRP",0.902281008950066,0.0776504621558787,0.683380988574531,0.0446581834890281,0.165337107293212
"EDF1_12415.122","~ CRP",0.576277594937433,0.128824119164051,0.497484949294944,0.239368264999922,0.303220053686153
"TPRKB_12417.46","~ CRP",0.242633698629893,-0.070315976858033,0.711957052444291,0.615048881488202,0.147546203622997
"GPD1L_12420.10","~ CRP",0.628317643542476,0.118602581219404,0.532483477653904,0.201820744859019,0.273693863335349
"LX15B_12422.143","~ CRP",0.987032840201058,0.03448659494029,0.85643183145559,0.00566839740043816,0.0673071994245351
"A1CF_12423.38","~ CRP",0.101512088164507,-0.382287494437027,0.0370840511772127,0.993482238434983,1.43081282825451
"THYN1_12424.107","~ CRP + Methotrexate",0.823507153011463,-0.110579597969833,0.560753762543656,0.0843326241810324,0.251227803707606
"ARF6_12425.104","~ CRP",0.737837620319003,0.0998998782463884,0.599415714752018,0.132039205058767,0.222271875436716
"MOL1B_12426.19","~ CRP + Smoking",0.887375189506777,0.0440636477636054,0.817156765267201,0.0518927180703666,0.0876946194044895
"MPIP2_12427.8","~ CRP",0.960453402019844,0.165090667391582,0.383306231080193,0.0175237008039152,0.416454120735868
"LYPL1_12428.2","~ CRP",0.174296705228075,-0.277450218648655,0.137701320217671,0.758710822383928,0.861061895905016
"PAIP1_12430.78","~ CRP",0.364651603798768,-0.0878851935575132,0.644218759300995,0.438121871996984,0.190966632912344
"PELO_12431.13","~ CRP",0.0302318109128835,0.0336003560302626,0.860084797633788,1.51953583740978,0.0654587286065036
"CYBP_12432.23","~ CRP",0.995685520158685,0.0522861278126977,0.783775959294308,0.00187780859023072,0.105808061738174
"ARL11_12433.8","~ CRP",0.596226967800316,0.0658582716279086,0.729516512997874,0.224588384388608,0.136964873170543
"K0174_12434.25","~ CRP",0.742922052477007,0.0157970854242619,0.933968711695214,0.129056750108793,0.0296676725554754
"GST.omega.1_12436.84","~ CRP",0.206374725969445,-0.216041830238849,0.251532992733802,0.685343490398014,0.599405041930211
"ULK3_12437.18","~ CRP",0.508264747128472,0.134163979025773,0.479673871963528,0.293910011600687,0.319053937091956
"X3MG_12438.127","~ CRP",0.771357237622432,-0.0787629329604042,0.67908272691553,0.112744441149757,0.168077316066424
"ISGF3_12439.67","~ CRP",0.285345631198663,-0.161308266656195,0.394449106905144,0.544628772355737,0.40400902291356
"RHOD_12442.4","~ CRP",0.286671667627406,0.118727050918603,0.532050325940095,0.542615227182923,0.274047286418544
"NR5A2_12444.39","~ CRP",0.170995431235016,0.19537160658656,0.300838279340345,0.767015493209768,0.521666903956167
"ANR27_12445.50","~ CRP",0.178316675255261,-0.197708055184691,0.294979757376304,0.748808041946812,0.530207785924916
"GST.A1.1_12446.49","~ CRP",0.249729287014986,-0.214929359434323,0.254041934603427,0.602530522754183,0.595094588641223
"NMT1_12448.246","~ CRP",0.870079984169711,0.0264768051477065,0.889543851936807,0.0604408219941746,0.0508326375915848
"PPIH_12449.16","~ CRP",0.973087236515425,0.167538103161538,0.376194327258758,0.0118482238231398,0.42458775758626
"PMVK_12450.42","~ CRP",0.899108376421746,0.0703081548460105,0.711987741233681,0.0461879562699653,0.147527483835615
"BACH1_12451.62","~ CRP",0.765240302771008,0.0754255205468277,0.692006562461072,0.116202165134384,0.159889787006946
"SV422_12452.32","~ CRP + Age",0.109961277114876,-0.257203250006292,0.17002823956445,0.958760224805992,0.769478941748296
"NXF1_12453.161","~ CRP",0.076249548069564,0.152408500219991,0.421386478662115,1.11776272603332,0.375319404030823
"NTM1A_12454.105","~ CRP",0.842650931840271,0.0705306490069156,0.711114982573025,0.0743522946173195,0.148060171057043
"MYNN_12455.48","~ CRP",0.557815576904305,-0.0565135168698945,0.766755394886933,0.253509362301721,0.115343159641032
"F263_12456.5","~ CRP",0.788471458973918,0.0963399716719068,0.612551546828482,0.103214022607079,0.212857359108377
"MTND_12457.10","~ CRP + Methotrexate",0.67766772607553,-0.184002671068515,0.330382121829203,0.168983197141539,0.480983461960007
"CHP1_12458.79","~ CRP",0.212859349086326,-0.25230837846638,0.178589607590374,0.671907270234625,0.748143816989866
"PKHA1_12459.13","~ CRP",0.677240582519999,0.127934142520431,0.500485460846949,0.169257025405956,0.300608534299859
"PSA7_12460.18","~ CRP + Methotrexate",0.876571258310783,0.0634178905206943,0.739187242778361,0.0572127734284272,0.13124553697027
"SIRT5_12461.8","~ CRP",0.344502952613091,-0.285904996763049,0.125621509545309,0.46280705155584,0.900935992151028
"SETMR_12462.20","~ CRP",0.165718733723858,-0.238651535380507,0.204066162888762,0.780628393855774,0.690229001599318
"KLH13_12463.7","~ CRP",0.145494424025336,-0.215175789942145,0.253484748778928,0.837153650399247,0.596048165405225
"ROA1_12466.7","~ CRP",0.508122846149272,0.0436088555373989,0.819012840834755,0.294031277962164,0.0867092891309613
"MARE1_12469.19","~ CRP",0.980226925204195,0.0663032599497188,0.72775744202802,0.00867337231206036,0.138013344782758
"STAU1_12471.47","~ CRP + Age",0.97744611687638,0.121926800175993,0.520973533953735,0.00990717438043799,0.283184338792225
"KCTD5_12473.48","~ CRP",0.246165312311921,0.0376015131929613,0.843616058195035,0.608773144470789,0.0738551620772669
"CLIC5_12475.48","~ CRP + Prednisone",0.59435600839402,-0.120146846888752,0.527121439341314,0.225953342616854,0.278089319587974
"TIGAR_12476.50","~ CRP",0.601573256908499,-0.087440205235703,0.645903125309313,0.220711478658476,0.189832614045943
"TSN_12477.42","~ CRP + Methotrexate",0.832966024865071,-0.00511736570081722,0.978588877142938,0.0793727122961372,0.00939972483491757
"RL30_12478.15","~ CRP",0.449772094235254,-0.0821003453739806,0.666247463770918,0.347007493532672,0.176364431207235
"KAP1_12479.50","~ CRP + Methotrexate",0.924730498195682,-0.0493937037209314,0.795478735316232,0.0339848188287993,0.0993714253929562
"OTUD5_12480.9","~ CRP",0.367857558571102,0.249638448535518,0.183385102114758,0.434320315842781,0.736635948557787
"BPTF_12482.5","~ CRP",0.634111147371472,-0.145066192910123,0.444356380982173,0.197834612056117,0.352268578958186
"RORB_12483.62","~ CRP",0.683438315184102,0.0979083222073877,0.606749595774979,0.165300677268923,0.216990504328956
"PIPNB_12484.67","~ CRP",0.91168691723662,0.113694516222504,0.549696672143016,0.0401542773082271,0.259876892239835
"GLRX2_12486.8","~ CRP",0.682474894285957,0.0493937037209314,0.795478735316233,0.165913320072725,0.0993714253929559
"MCTS1_12488.9","~ CRP",0.326233295115525,-0.0111247080452548,0.953473752469898,0.486471717277841,0.0206912578506818
"LTOR3_12490.92","~ CRP",0.643602340822294,-0.0702125296435227,0.712362951658011,0.191382385013722,0.147298675268425
"CLIC4_12491.23","~ CRP",0.792966673882256,0.0838802986612214,0.659439299012046,0.100745064451844,0.180825174821763
"OTUB2_12493.42","~ CRP",0.799238978775239,0.139948827209306,0.460756403991335,0.0973233437833302,0.336528619866303
"GBRL2_12494.99","~ CRP",0.896691765817296,0.0678607190760545,0.721611416193601,0.0473568182822418,0.14169660469191
"SDOS_12497.29","~ CRP",0.412718885558058,0.280565136901327,0.13315622178578,0.384345657834494,0.875638536141281
"TX1B3_12498.12","~ CRP",0.85482471572352,-0.0498442367601246,0.793652942817037,0.0681229294804021,0.100369369071645
"SH3G2_12499.108","~ CRP",0.898942797701601,0.0384914898365817,0.839961439613668,0.0462679427861643,0.075740650780253
"SAE2_12500.88","~ CRP",0.985803036449668,0.0376056964842012,0.843598872332027,0.00620984847455441,0.0738640094687121
"TBCA_12501.10","~ CRP",0.705972238429635,0.0845477811439367,0.656893060565483,0.151212376758216,0.182505326005642
"SPR1_12503.5","~ CRP + Prednisone",0.415368558083449,-0.205584604676309,0.275765894960612,0.381566381098139,0.559459445724634
"LMOD1_12504.26","~ CRP + Age",0.595592617769608,-0.00756564307966177,0.968349512164012,0.225050693864442,0.0139678618987967
"IP3KC_12507.16","~ CRP",0.378110073440804,-0.0209167779261237,0.912639683058005,0.422381752202452,0.0397006513222589
"CHMP3_12508.9","~ CRP",0.743588034320828,-0.00934475475801406,0.960911783038508,0.128667607429251,0.0173164811120627
"COMD1_12509.115","~ CRP",0.0635976646109386,-0.105017243947206,0.580747721970606,1.19655883191769,0.23601248507923
"STAP1_12510.3","~ CRP",0.498972762739223,0.112273284326964,0.554729030424573,0.301923160418503,0.255919105757553
"S41A2_12511.83","~ CRP",0.33546513305673,0.0180220270333128,0.924693068910427,0.474352612031393,0.0340023976380444
"GLTP_12513.8","~ CRP",0.40678145617706,-0.0780954504776889,0.681660510450127,0.390638853348947,0.166431864561552
"METTL1_12514.16","~ CRP",0.628858861299796,0.040720961281709,0.83082075695184,0.20144681502637,0.0804926617312631
"UCK2_12515.45","~ CRP + Methotrexate",0.792012740117369,-0.00556235402262741,0.976727519600717,0.101267832402715,0.010226575727148
"TEAD4_12516.13","~ CRP",0.409263252246619,-0.215843346684468,0.251979428468226,0.387997248911997,0.598634913454221
"TFAR19_12517.52","~ CRP + Prednisone",0.230373113890998,-0.336708581143106,0.0688494840100698,0.637568207410786,1.16209931019891
"PB1_12518.289","~ CRP",0.812803129163504,-0.164868173230677,0.383956602585028,0.090014633091865,0.415717859806777
"CDN2C_12521.3","~ CRP",0.741023060993393,0.0242518635386555,0.8987764766941,0.1301682763576,0.0463483027144544
"RD23B_12522.6","~ CRP + Age",0.261109767965083,-0.158433466844682,0.403040672440942,0.583176881168303,0.394651125259949
"SAT2_12524.18","~ CRP",0.629362066028981,0.13750139143935,0.468711417763047,0.201099437162821,0.329094466980985
"THA_12527.50","~ CRP",0.242250019050497,-0.00734230730986819,0.969283383042225,0.615736180124358,0.0135492325478753
"WRIP1_12528.40","~ CRP",0.691043552404737,-0.178885305367698,0.34423967020083,0.160494580740127,0.463139083001576
"FKBP6_12529.32","~ CRP",0.125515266466048,-0.169670672007121,0.370060623373115,0.901303447579492,0.431727123933708
"CKS.1_12530.14","~ CRP",0.828366889661406,0.060636404094348,0.750257365469355,0.081777268451597,0.124789732301649
"ERVV1_12531.5","~ CRP",0.00655669420313336,0.320836580025149,0.0838702454010971,2.18331507086889,1.07639208625181
"UB2R1_12532.28","~ CRP",0.0742268802736447,-0.142841251301072,0.451447810739192,1.12943879228866,0.345392448712705
"CYH2_12533.135","~ CRP",0.2382190495626,-0.186227612677566,0.324465158659931,0.623023512420309,0.488831931264587
"CACO2_12534.10","~ CRP",0.259097963592685,-0.122274143302181,0.519777905530395,0.586536000383281,0.284182185223939
"XRCC1_12535.2","~ CRP",0.711982768558788,0.0941150300628559,0.620821966903229,0.147530517051895,0.207032924584801
"MTMR6_12536.46","~ CRP",0.659401002564358,0.0362665482275307,0.849103936438165,0.18085039688374,0.0710391457292152
"PURA_12537.88","~ CRP",0.901732999568664,0.0349354695149088,0.854582730277138,0.0449220367147468,0.0682458878131416
"RGS7_12538.19","~ CRP",0.119078233017163,0.129269107485861,0.495988096721225,0.92416761840379,0.304528746070932
"RHOG_12540.25","~ CRP",0.461056231291136,0.0631953716065866,0.740071007713392,0.33624610400259,0.130726608946551
"ZN560_12543.76","~ CRP",0.203857900944796,-0.319724109220624,0.0850101797698152,0.690672451882996,1.07052906542519
"SMTN_12546.1","~ CRP",0.792562864032361,0.0591834468007557,0.75605957962861,0.100966280631228,0.121443979519432
"RRAGC_12548.75","~ CRP",0.63428494775395,-0.0870048954161104,0.647552518743718,0.197715594743109,0.188725003037228
"PTGD2_12549.33","~ CRP",0.927498368883086,0.0387139839974868,0.839048291260326,0.0326868454710813,0.0762130427179809
"ITCH_12551.3","~ CRP + Aspirin",0.436206923641454,0.0278117701131371,0.884010989586739,0.360307445416157,0.0535423360194912
"VRK1_12553.5","~ CRP",0.329210599941933,-0.127711648359525,0.501237003315171,0.482526189795802,0.299956875143194
"RA51D_12554.10","~ CRP",0.461276856329096,-0.0685282015587697,0.718982571806305,0.33603833472776,0.143281636821689
"UBE2C_12556.7","~ CRP + Age",0.400770787188635,-0.26410056899435,0.158464070912153,0.397103942393186,0.80006919132263
"NOVA1_12557.18","~ CRP + Age",0.402609064329184,-0.238958728812074,0.203467007825228,0.395116451643508,0.691506001579082
"UBS3B_12558.3","~ CRP",0.654739107572448,0.216709312721564,0.250035496608301,0.183931717890175,0.601998331780824
"NT5C_12560.9","~ CRP",0.934989793608662,0.174657916310501,0.355947470541077,0.0291931298800292,0.448614088929974
"PKN1_12562.1","~ CRP",0.137417460322315,-0.17243297470145,0.36220360166553,0.861958082124587,0.441047235480579
"TFIP8_12563.2","~ CRP",0.749626833205335,0.0558460343871792,0.76943601080303,0.125154876089815,0.113827491895765
"NIP7_12564.9","~ CRP",0.86471301893894,0.14884859364551,0.432440101354234,0.0631280023279759,0.364074039535267
"KEAP1_12568.14","~ CRP",0.486022432789675,-0.133816296366204,0.480823461413984,0.313343685034145,0.318014349420373
"TCP.1.epsilon_12569.25","~ CRP + Prednisone",0.763472326066811,0.181110246976749,0.338172149546926,0.117206700394458,0.470862161954522
"ARL3_12571.14","~ CRP",0.861042425097567,0.0974524424764323,0.608433682324402,0.0649754495546562,0.215786751813779
"EFS_12572.236","~ CRP",0.452340142602315,-0.124388072986204,0.512530285271211,0.34453486939076,0.290280467174517
"TRIM3_12573.80","~ CRP",0.717533470473896,0.0789854271213093,0.678224251835869,0.144157835774338,0.168626684846663
"Endothelin.2_12574.36","~ CRP",0.157994933863845,-0.022919448153093,0.9043117559012,0.801356838553496,0.0436818233666621
"C1TC_12575.30","~ CRP",0.673362764062504,0.19601735575739,0.299211822013477,0.171750903108757,0.524021251269513
"MAGE.3_12576.21","~ CRP",0.495376636261385,0.147513628680079,0.436625736587416,0.305064480152345,0.359890668699089
"FLAP.endonuclease.1_12577.100","~ CRP",0.56939772766272,-0.0171320503896924,0.928402232168167,0.244584270356452,0.0322638240356459
"ARF3_12578.13","~ CRP",0.590683304047208,0.041383913928348,0.828106808310093,0.2286453045149,0.0819136447753354
"PSB5_12580.7","~ CRP",0.249898312072239,-0.159528313368954,0.399756219026742,0.602236677287668,0.398204771189013
"IMPA2_12581.39","~ CRP",0.493000203889581,0.0140171321370211,0.941395390246895,0.307152901112016,0.0262279326442889
"ARAF_12583.77","~ CRP + Age",0.683270769114073,-0.0533985986172232,0.779287023804765,0.165407158355321,0.108302555297973
"ERCC1_12585.39","~ CRP + Smoking",0.655423231516126,-0.19468239079196,0.302580346492441,0.183478169086616,0.519159284135295
"ARL2_12587.65","~ CRP",0.735418304672035,0.271250556297285,0.147082007353814,0.133465564677758,0.832440451574894
"Oligophrenin.1_12591.27","~ CRP",0.874319297232341,0.174880410471406,0.355325421387973,0.0583299361271796,0.44937372025181
"PDRG1_12593.33","~ CRP",0.982107057126658,0.0607409059270914,0.749840559852641,0.00784116823632204,0.125031071724853
"GRAN_12594.5","~ CRP",0.650494201885898,-0.135721438152109,0.474541680902084,0.186756570124966,0.323725635732418
"TMOD1_12595.11","~ CRP",0.607750439528154,-0.118589387762416,0.532529400471432,0.216274718400574,0.273656410217799
"Autophagy.protein.5_12597.68","~ CRP",0.361829089907265,-0.062075870892522,0.744522162677441,0.441496520178414,0.128122369791917
"URP2_12599.10","~ CRP",0.778954683493898,0.047968839624314,0.801259949698556,0.108487807129748,0.096226564559116
"PABP4_12603.87","~ CRP",0.564854406830813,-0.0487262212382162,0.798185663509009,0.248063478655244,0.0978960769965496
"SCMH1_12604.16","~ CRP",0.209373067742523,-0.121926800175993,0.520973533953735,0.67907918360777,0.283184338792225
"Exosome.component.3_12605.1","~ CRP",0.794759732950003,-0.0389364781583919,0.838135347694667,0.0997641448342699,0.0766858429323465
"PSB1_12612.37","~ CRP",0.313886290047058,-0.0867727227529877,0.648432893349248,0.503227653038222,0.18813496261172
"NRBP_12616.45","~ CRP",0.842993045747296,0.240124625944092,0.201204042077071,0.0741760080633155,0.69636329879437
"STK24_12617.2","~ CRP",0.854573229745241,0.102914997774811,0.588385492109574,0.0682507159606889,0.230338044262716
"Aldo.keto.reductase.1C1_12618.50","~ CRP",0.526456048796918,-0.13794637976116,0.467259731229891,0.278637880056312,0.330441645164892
"Protein.phophatase.2Ca_12619.14","~ CRP",0.257095998393262,0.0453888088246397,0.811754141536011,0.58990468294193,0.0905754869438484
"Septin.11_12620.3","~ CRP",0.325187081878375,-0.0576323987538941,0.762267882418528,0.487866715170132,0.117892378514444
"PP2AAA_12621.55","~ CRP",0.849493579408034,0.0380465015147715,0.841788346143066,0.0708398992413146,0.0747970909909346
"ASH1L_12622.96","~ CRP + Smoking",0.179320654124239,-0.333555852247441,0.0716530705797489,0.746369685587925,1.14476519386025
"JARD2_12623.84","~ CRP",0.794939719804222,0.178237650200267,0.346018117743187,0.0996658026000808,0.460901160658413
"KLHL7_12625.138","~ CRP",0.176757291018008,-0.169781931464175,0.369742239421027,0.752622663055355,0.432100932711719
"SENP7_12626.6","~ CRP",0.253836161819891,-0.210748860768355,0.263616932120857,0.595446507693983,0.579026698438834
"ATG7_12627.97","~ CRP",0.185434551275478,-0.360440540666256,0.0503869918237604,0.731809342304546,1.29768156887858
"LANC2_12628.31","~ CRP",0.883975280409476,0.178460169114375,0.345406462616442,0.0535598794799851,0.461669540965426
"ARFP2_12630.8","~ CRP",0.895128146206556,0.0938925359019508,0.621651528377881,0.0481147867996755,0.206452994267183
"ARY1_12632.14","~ CRP",0.6514407440137,-0.0278148642634624,0.883998171757341,0.186125082205058,0.0535486331730348
"PTN9_12633.3","~ CRP + Smoking",0.444110348041624,-0.380910003469525,0.0378291502798802,0.352509107382465,1.4221734137404
"BCAR3.Ras.GEF_12634.79","~ CRP",0.85548078268573,0.258983203293532,0.166988333964708,0.0677897418999525,0.777313868204064
"TRDMT_12635.9","~ CRP",0.174743484184149,-0.0692033822874945,0.716326602203035,0.757599009205323,0.144888920158624
"SMYD2_12636.113","~ CRP",0.110351522094362,-0.222543675573765,0.237196794861087,0.957221672174974,0.624891183703847
"CACP_12637.7","~ CRP",0.862265653461336,0.0122371788497803,0.948826888938971,0.064358912762052,0.0228130162728674
"I5P2_12641.3","~ CRP",0.891089574042148,0.136166426473919,0.473080595850275,0.0500786376500684,0.325064864861972
"ARRB1_12643.4","~ CRP",0.895720899572554,0.198687285688251,0.292546027376242,0.0478272924114801,0.533805795007684
"PURA2_12644.63","~ CRP",0.487306389520187,-0.167760597322443,0.375551632401164,0.312197894148837,0.425330345942388
"RPE_12646.2","~ CRP",0.638449077061922,-0.00244743576995606,0.989759001527232,0.194873736510132,0.00447053979467291
"SETD2_12647.52","~ CRP",0.383359256434049,0.312075699087184,0.093170680087699,0.416394045986209,1.03072073442137
"Malate.dehydrogenase.2_12649.80","~ CRP",0.916453324016983,0.0252643308462164,0.894573460559225,0.037889649237573,0.0483839902497136
"GNAI3_12650.43","~ CRP",0.403293057191053,-0.0963399716719068,0.612551546828482,0.394379254435646,0.212857359108377
"PDK2_12651.21","~ CRP",0.366985454846546,-0.00556235402262741,0.976727519600717,0.435351148295769,0.010226575727148
"SAHH2_12652.37","~ CRP",0.73391398984977,0.187805963506898,0.320307533234149,0.134354833711123,0.494432847150886
"CSNK1G2_12653.13","~ CRP",0.342602339698868,-0.0818778512130755,0.667100328740312,0.465209675477811,0.175808845331424
"SNAB_12655.30","~ CRP",0.531215888562189,-0.0569585051917047,0.764969780381945,0.274728943783696,0.116355721019709
"KLC1_12656.1","~ CRP",0.95036195148945,0.120369341049657,0.526351042156831,0.0221109593462076,0.27872451284003
"FCL_12657.2","~ CRP",0.104833987178582,-0.277005230326845,0.138359733641155,0.97949789625318,0.858990282725093
"PANK3_12658.72","~ CRP + Methotrexate",0.928426373988814,-0.105462232269016,0.579136660372894,0.0322525309529604,0.237218942589134
"GTPB9_12659.13","~ CRP",0.773342769026972,0.039158972319297,0.83722261005087,0.111627970891676,0.077159051609348
